university_name,program_name,duration,language,program_url
Wroclaw University of Technology,Electronics,18 months,English,http://www.mastersportal.eu/studies/188158/electronics.html
Wroclaw University of Technology,Electronics and Telecommunications,18 months,English,http://www.mastersportal.eu/studies/188163/electronics-and-telecommunications.html
Wroclaw University of Technology,Management,24 months,English,http://www.mastersportal.eu/studies/188171/management.html
Wroclaw University of Technology,Management and Manufacturing Engineering,18 months,English,http://www.mastersportal.eu/studies/188175/management-and-manufacturing-engineering.html
Wroclaw University of Technology,Mechanical Engineering and Machine Building,18 months,English,http://www.mastersportal.eu/studies/188184/mechanical-engineering-and-machine-building.html
Wroclaw University of Technology,Mining and Geology,18 months,English,http://www.mastersportal.eu/studies/188190/mining-and-geology.html
Wroclaw University of Technology,Power Engineering,18 months,English,http://www.mastersportal.eu/studies/188319/power-engineering.html
Wroclaw University of Technology,Spatial Management,18 months,English,http://www.mastersportal.eu/studies/188320/spatial-management.html
Wroclaw University of Technology,Technologies for Environmental Protection,18 months,English,http://www.mastersportal.eu/studies/188321/technologies-for-environmental-protection.html
Wroclaw University of Technology,Telecommunications,18 months,English,http://www.mastersportal.eu/studies/188322/telecommunications.html
AIM Paris - Hotel & Tourism Management Academy,Hotel and Tourism Management,24 months,English,http://www.mastersportal.eu/studies/41828/hotel-and-tourism-management.html
AgroParisTech - Institut des Sciences et Industries du Vivant et de l'Environnement,Joint European Master in Food Innovation and Product Design,24 months,English,http://www.mastersportal.eu/studies/21982/joint-european-master-in-food-innovation-and-product-design.html
American Graduate School in Paris,International Relations and Diplomacy,24 months,English,http://www.mastersportal.eu/studies/38416/international-relations-and-diplomacy.html
EAC Group - Artistic and Cultural Engineering,International Art Market Manager,24 months,English,http://www.mastersportal.eu/studies/28554/international-art-market-manager.html
EAC Group - Artistic and Cultural Engineering,Luxury Management,9 months,English,http://www.mastersportal.eu/studies/176337/luxury-management.html
EBS European Business School,EBS - Fashion and Luxury Brand Management Specialization,24 months,"English, French",http://www.mastersportal.eu/studies/55341/ebs-fashion-and-luxury-brand-management-specialization.html
EBS European Business School,EBS - International Business Management MBA,15 months,English,http://www.mastersportal.eu/studies/81664/ebs-international-business-management-mba.html
EBS European Business School,EBS - International Business Management Specialization,24 months,English,http://www.mastersportal.eu/studies/38251/ebs-international-business-management-specialization.html
EBS European Business School,EBS - International Finance MBA,15 months,English,http://www.mastersportal.eu/studies/81666/ebs-international-finance-mba.html
EBS European Business School,EBS - Luxury and Fashion Management MBA,15 months,English,http://www.mastersportal.eu/studies/81661/ebs-luxury-and-fashion-management-mba.html
ECE Paris - Graduate School of Engineering,Embedded Systems (SE) Major - ECE Paris Master of Engineering,24 months,"English, French",http://www.mastersportal.eu/studies/46561/embedded-systems-major-ece-paris-master-of-engineering.html
ECE Paris - Graduate School of Engineering,Energy and Environment (EN) Major - ECE Paris Master of Engineering,24 months,"English, French",http://www.mastersportal.eu/studies/46564/energy-and-environment-major-ece-paris-master-of-engineering.html
ECE Paris - Graduate School of Engineering,Information Systems (SI) Major - ECE Paris Master of Engineering,24 months,"English, French",http://www.mastersportal.eu/studies/46563/information-systems-major-ece-paris-master-of-engineering.html
EICAR The International Film and Television School of Paris,Film and Television,24 months,English,http://www.mastersportal.eu/studies/153113/film-and-television.html
EPF Graduate School of Engineering,Innovation,13 months,English,http://www.mastersportal.eu/studies/70791/innovation-creation-entrepreneurship.html
EPITA Graduate School of Computer Science,Computer Engineering,24 months,English,http://www.mastersportal.eu/studies/9519/computer-engineering.html
ESCE Paris - International Business School,ESCE - International Marketing Specialization,24 months,English,http://www.mastersportal.eu/studies/31691/esce-international-marketing-specialization.html
ESCE Paris - International Business School,ESCE - International People Management Specialization,24 months,English,http://www.mastersportal.eu/studies/31696/esce-international-people-management-specialization.html
ESCE Paris - International Business School,ESCE - Sp\xc3\xa9cialisation en Finances Internationales,24 months,"English, French",http://www.mastersportal.eu/studies/31717/esce-specialisation-en-finances-internationales.html
ESCE Paris - International Business School,ESCE - Sp\xc3\xa9cialisation en Marketing International,24 months,"English, French",http://www.mastersportal.eu/studies/31716/esce-specialisation-en-marketing-international.html
ESCE Paris - International Business School,ESCE - Supply Chain Management Specialization,24 months,English,http://www.mastersportal.eu/studies/31697/esce-supply-chain-management-specialization.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
ESCP Europe Business School,Auditing and Consulting,12 months,"English, French",http://www.mastersportal.eu/studies/18977/auditing-and-consulting.html
